measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,1996,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,1996,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,1997,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,1997,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,1997,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,1997,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,1997,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,1997,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,1998,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,1998,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,1998,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,1998,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,1998,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,1998,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,1999,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,1999,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,1999,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,1999,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,1999,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,1999,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2000,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2000,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2000,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2000,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2000,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2000,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2001,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2001,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2001,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2001,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2001,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2001,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2002,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2002,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2002,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2002,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2002,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2002,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2003,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2003,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2003,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2003,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2003,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2003,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2004,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2004,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2004,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2004,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2004,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2004,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2005,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2005,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2005,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2005,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2005,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2005,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2006,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2006,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2006,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2006,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2006,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2006,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2007,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2007,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2007,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2007,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2007,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2007,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2008,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2008,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2008,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2008,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2008,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2008,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2009,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2009,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2009,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2009,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2009,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2009,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2010,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2010,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2010,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2010,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2010,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2010,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2011,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2011,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2011,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2011,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2011,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2011,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2012,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2012,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2012,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2012,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2012,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2012,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2013,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2013,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2013,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2013,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2013,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2013,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2014,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2014,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2014,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2014,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2014,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2014,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2015,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2015,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2015,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2015,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2015,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2015,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2016,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2016,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2016,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2016,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2016,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2016,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2017,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2017,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2017,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2017,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2017,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2017,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2018,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2018,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2018,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2018,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2018,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2018,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2019,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2019,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2019,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2019,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2019,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2019,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2020,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2020,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2020,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2020,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2020,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2020,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Number,2021,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Number,2021,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Percent,2021,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Percent,2021,0.0,0.0,0.0
Incidence,Italy,Male,5-9 years,Atrial fibrillation and flutter,Rate,2021,0.0,0.0,0.0
Incidence,Italy,Female,5-9 years,Atrial fibrillation and flutter,Rate,2021,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1990,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1990,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1990,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1990,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1990,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1990,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1991,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1991,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1991,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1991,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1991,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1991,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1992,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1992,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1992,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1992,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1992,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1992,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1993,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1993,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1993,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1993,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1993,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1993,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1994,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1994,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1994,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1994,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1994,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1994,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1995,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Number,1995,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Percent,1995,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Percent,1995,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Rate,1995,0.0,0.0,0.0
Incidence,Italy,Female,10-14 years,Atrial fibrillation and flutter,Rate,1995,0.0,0.0,0.0
Incidence,Italy,Male,10-14 years,Atrial fibrillation and flutter,Number,1996,0.0,0.0,0.0
